"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"07-24-25 / 07:59 AM","Field Box Between the Bases","34","22","2","46"
"07-24-25 / 01:35 AM","Upper Reserve","336","14","2","11"
"07-23-25 / 03:45 PM","Club Box Infield","242","2","7","55"
"07-23-25 / 11:33 AM","Field Box Between the Bases","54","16","3","53"
"07-22-25 / 08:50 PM","Eutaw Street Bleacher","98","1","8","31"
"07-21-25 / 12:46 PM","Upper Box","354","5","2","17"
"07-20-25 / 10:30 AM","Bird Bath","84","1","2","41"
"07-19-25 / 09:00 PM","Club Box","212","1","6","53"
"07-19-25 / 03:24 PM","Terrace Box","65","1","0","30"
"07-17-25 / 08:04 PM","Eutaw Street Bleacher","98","4","3","13"
"07-16-25 / 02:41 PM","Upper Box","338","4","0","12"
"07-15-25 / 11:04 PM","Field Box Between the Bases","50","2","2","102"
"07-14-25 / 02:13 PM","Club Box Infield","242","4","8","50"
"07-13-25 / 08:09 PM","Field Box Outside the Bases","58","2","9","64"
"07-13-25 / 01:58 PM","Field Box Between the Bases","32","19","0","41"
"07-12-25 / 10:28 AM","Terrace Infield Box","37","1","0","49"
"07-12-25 / 09:54 AM","Club Box","212","1","10","38"
"07-08-25 / 07:54 PM","Upper Box","334","3","2","13"
"07-08-25 / 02:31 PM","LF Lower Box","82","1","2","38"
"07-01-25 / 08:08 AM","Terrace Box","17","4","2","30"
"06-30-25 / 08:10 PM","Bird Bath","86","1","2","36"
"06-28-25 / 11:04 PM","Upper Box","332","10","4","18"
"06-28-25 / 10:26 PM","Field Box Between the Bases","20","3","4","97"
"06-27-25 / 07:46 PM","Club Box Infield","230","3","8","57"
"06-20-25 / 10:19 AM","Club Box Infield","244","2","2","61"
"06-07-25 / 05:19 PM","Lower Box","14","3","4","46"
"06-01-25 / 08:24 PM","Lower Box","62","1","2","63"
"06-01-25 / 07:24 PM","Field Box Between the Bases","50","20","2","43"
"05-18-25 / 02:07 PM","Upper Reserve","342","16","4","17"
"05-11-25 / 02:36 AM","Upper Box","328","1","2","32"
"05-04-25 / 05:19 PM","Eutaw Street Bleacher","92","1","8","39"
"05-01-25 / 01:06 AM","Field Box Between the Bases","34","26","2","42"
"04-30-25 / 09:06 PM","Terrace Infield Box","29","7","2","37"
"04-23-25 / 04:17 PM","Upper Box","320","2","4","27"
"03-28-25 / 07:10 PM","Field Box Between the Bases","26","3","2","98"
"01-29-25 / 08:23 AM","Field Box Between the Bases","54","15","0","66.5"
"01-21-25 / 12:36 PM","Field Box Outside the Bases","56","13","1","43.65"
"01-07-25 / 09:58 PM","Upper Reserve","316","25","2","29.7"
"01-07-25 / 09:58 PM","Upper Reserve","316","25","6","29.7"
"12-21-24 / 08:07 PM","Upper Box","336","1","0","37.8"
"12-18-24 / 07:56 AM","Lower Box","12","2","2","81"
"12-05-24 / 08:48 PM","Field Box Between the Bases","54","14","4","108.4"
"12-05-24 / 08:48 PM","Field Box Between the Bases","50","9","2","111.55"
"12-05-24 / 08:48 PM","Field Box Between the Bases","48","14","2","107.75"
"10-19-24 / 12:17 AM","Field Box Between the Bases","40","28","2","293.72"
"10-19-24 / 12:17 AM","Field Box Between the Bases","24","","2","282.81"
"10-19-24 / 12:17 AM","Field Box Between the Bases","20","","2","271.89"
"10-02-24 / 02:51 PM","Club Box","262","1","2","102.6"
